Order_Number,State_Code,Order_Date,Status,Product,Category,Brand,Quantity,Total_Cost,Total_Sales,Supervisor,Profit,Profit_Margin_Pct,Order_Year,Order_Month,Is_Delivered
141844,UP,2021-04-16,Delivered,21 LCD Display,Monitor,Dell,1,10500,13650,Vijay Singh,3150,23.08,2021,4,1
141845,UP,2021-04-16,Shipped,74 TB HDD,HDD,Western Digital,4,26000,33800,Aadil Khan,7800,23.08,2021,4,0
141846,UP,2021-04-16,Order,329 GB SSD,SSD,Samsung,2,9000,11700,Advika Joshi,2700,23.08,2021,4,0
141847,UP,2021-04-17,Processing,Intel i3 11th gen.,CPU,Intel,2,17000,22100,Ajay Sharma,5100,23.08,2021,4,0
141848,UP,2021-04-17,Delivered,4GB Graphic card,Graphic Card,Nvidia,4,50000,65000,Roshan Kumar,15000,23.08,2021,4,1
141849,UP,2021-04-17,Shipped,81 GB DDR4 RAM,Cabinet,Hynix,1,3500,4550,Aarvi Gupta,1050,23.08,2021,4,0
141850,PY,2021-04-17,Order,BTX motherboard,Mouse,Gigabyte,1,4500,5850,Vijay Singh,1350,23.08,2021,4,0
141851,AP,2021-04-17,Processing,76 Fans Cabinet,Cabinet,Asus,2,4200,5460,Aadil Khan,1260,23.08,2021,4,0
141852,AR,2021-04-17,Delivered,Wireless Keyboard,Keyboard,Dell,1,1150,1495,Advika Joshi,345,23.08,2021,4,1
141853,UP,2021-04-17,Shipped,USB Mouse,Mouse,Samsung,1,350,455,Ajay Sharma,105,23.08,2021,4,0
141854,UP,2021-04-17,Order,19 LED Display,Monitor,Dell,1,9500,12350,Roshan Kumar,2850,23.08,2021,4,0
141855,UP,2021-04-17,Processing,75 TB HDD,HDD,Western Digital,1,10000,13000,Aarvi Gupta,3000,23.08,2021,4,0
141856,UP,2021-04-17,Delivered,585 GB M.2,SSD,Samsung,4,26000,33800,Vijay Singh,7800,23.08,2021,4,1
141857,UP,2021-04-17,Shipped,RYZEN 3rd gen. 3573,CPU,Intel,4,34000,44200,Aadil Khan,10200,23.08,2021,4,0
141858,UP,2021-04-18,Order,2GB Graphic Card,Graphic Card,Nvidia,3,21000,27300,Advika Joshi,6300,23.08,2021,4,0
141859,UP,2021-04-18,Processing,89 GB DDR4 RAM,Cabinet,Hynix,3,19650,25545,Ajay Sharma,5895,23.08,2021,4,0
141860,UP,2021-04-18,Delivered,Standard ATX motherboard,Mouse,Gigabyte,2,15300,19890,Roshan Kumar,4590,23.08,2021,4,1
141861,UP,2021-04-18,Shipped,Compact with 1 Fan,Cabinet,Asus,2,2300,2990,Aarvi Gupta,690,23.08,2021,4,0
141862,UP,2021-04-18,Order,USB Backlight Keyboard,Keyboard,Dell,3,2550,3315,Vijay Singh,765,23.08,2021,4,0
141863,KL,2021-04-18,Processing,Ergonomic Mouse,Mouse,Samsung,2,1300,1690,Aadil Khan,390,23.08,2021,4,0
141864,MP,2021-04-18,Delivered,15 LCD Display,Monitor,Dell,2,15000,19500,Advika Joshi,4500,23.08,2021,4,1
141865,MH,2021-04-18,Shipped,75 TB HDD,HDD,Seagate,3,30000,39000,Ajay Sharma,9000,23.08,2021,4,0
141866,MN,2021-04-18,Order,74 TB SSD,SSD,Samsung,4,42000,54600,Roshan Kumar,12600,23.08,2021,4,0
141867,ML,2021-04-18,Processing,Intel i5 12th gen.,CPU,Intel,1,8500,11050,Aarvi Gupta,2550,23.08,2021,4,0
141868,MZ,2021-04-18,Delivered,2GB Graphic Card,Graphic Card,Nvidia,3,21000,27300,Vijay Singh,6300,23.08,2021,4,1
141869,NL,2021-04-18,Shipped,77 GB DDR4 Ram,Cabinet,Hynix,4,6720,8736,Aadil Khan,2016,23.08,2021,4,0
141870,OR,2021-04-18,Order,Micro ATX motherboard,Mouse,MSI,4,26160,34008,Advika Joshi,7848,23.08,2021,4,0
141871,PB,2021-04-18,Processing,Gaming Box Cabinet,Cabinet,Asus,2,5360,6968,Ajay Sharma,1608,23.08,2021,4,0
141872,RJ,2021-04-18,Delivered,17 LCD Display,Monitor,Samsung,3,24750,32175,Roshan Kumar,7425,23.08,2021,4,1
141873,SK,2021-04-18,Shipped,81 GB DDR4 RAM,RAM,Samsung,3,7950,10335,Aarvi Gupta,2385,23.08,2021,4,0
141874,TN,2021-04-18,Order,26 LCD Display,Monitor,Acer,1,12550,16315,Vijay Singh,3765,23.08,2021,4,0
141875,TR,2021-04-18,Processing,I7 - intel 12th Generation,CPU,Intel,3,43500,56550,Aadil Khan,13050,23.08,2021,4,0
141876,UK,2021-04-18,Delivered,USB Keyboard,Keyboard,Dell,4,3200,4160,Advika Joshi,960,23.08,2021,4,1
141877,UP,2021-04-18,Shipped,Wireless Mouse,Mouse,Samsung,3,1800,2340,Ajay Sharma,540,23.08,2021,4,0
141878,WB,2021-04-18,Order,21 LCD Display,Monitor,Dell,1,10500,13650,Roshan Kumar,3150,23.08,2021,4,0
141879,TN,2021-04-18,Processing,75 TB HDD,HDD,Western Digital,3,19500,25350,Aarvi Gupta,5850,23.08,2021,4,0
141880,TR,2021-04-18,Delivered,330 GB SSD,SSD,Samsung,1,4500,5850,Vijay Singh,1350,23.08,2021,4,1
141881,AN,2021-04-19,Shipped,Intel i3 11th gen.,CPU,Intel,4,34000,44200,Aadil Khan,10200,23.08,2021,4,0
141882,CH,2021-04-20,Order,4GB Graphic card,Graphic Card,Nvidia,3,37500,48750,Advika Joshi,11250,23.08,2021,4,0
141883,DH,2021-04-21,Processing,82 GB DDR4 RAM,NIC,Hynix,3,10500,13650,Ajay Sharma,3150,23.08,2021,4,0
141884,DD,2021-04-22,Delivered,BTX motherboard,Printer,Gigabyte,3,13500,17550,Roshan Kumar,4050,23.08,2021,4,1
141885,DL,2021-04-23,Shipped,77 Fans Cabinet,Cabinet,Asus,3,6300,8190,Aarvi Gupta,1890,23.08,2021,4,0
141886,LD,2021-04-24,Order,Wireless Keyboard,Keyboard,Dell,4,4600,5980,Vijay Singh,1380,23.08,2021,4,0
141887,PY,2021-04-25,Processing,USB Mouse,Mouse,Samsung,1,350,455,Aadil Khan,105,23.08,2021,4,0
141888,AP,2021-04-26,Delivered,19 LED Display,Monitor,Dell,4,38000,49400,Advika Joshi,11400,23.08,2021,4,1
141889,AR,2021-04-26,Shipped,76 TB HDD,HDD,Western Digital,1,10000,13000,Ajay Sharma,3000,23.08,2021,4,0
141890,AS,2021-04-26,Order,586 GB M.2,SSD,Samsung,4,26000,33800,Roshan Kumar,7800,23.08,2021,4,0
141891,BR,2021-04-26,Processing,RYZEN 3rd gen. 3574,CPU,Intel,2,17000,22100,Aarvi Gupta,5100,23.08,2021,4,0
141892,CG,2021-04-26,Delivered,2GB Graphic Card,Graphic Card,Nvidia,3,21000,27300,Vijay Singh,6300,23.08,2021,4,1
141893,GA,2021-04-26,Shipped,90 GB DDR4 RAM,NIC,Hynix,3,19650,25545,Aadil Khan,5895,23.08,2021,4,0
141894,GJ,2021-04-26,Order,Standard ATX motherboard,Printer,Gigabyte,3,22950,29835,Advika Joshi,6885,23.08,2021,4,0
141895,UP,2021-04-26,Processing,Compact with 1 Fan,Cabinet,Asus,4,4600,5980,Ajay Sharma,1380,23.08,2021,4,0
141896,UP,2021-04-26,Delivered,USB Backlight Keyboard,Keyboard,Dell,4,3400,4420,Roshan Kumar,1020,23.08,2021,4,1
141897,UP,2021-04-26,Shipped,Ergonomic Mouse,Mouse,Samsung,2,1300,1690,Aarvi Gupta,390,23.08,2021,4,0
141898,UP,2021-04-26,Order,15 LCD Display,Monitor,Dell,1,7500,9750,Vijay Singh,2250,23.08,2021,4,0
141899,UP,2021-04-26,Processing,76 TB HDD,HDD,Seagate,4,40000,52000,Aadil Khan,12000,23.08,2021,4,0
141900,UP,2021-04-26,Delivered,75 TB SSD,SSD,Samsung,2,21000,27300,Advika Joshi,6300,23.08,2021,4,1
141901,UP,2021-04-26,Shipped,Intel i5 12th gen.,CPU,Intel,1,8500,11050,Ajay Sharma,2550,23.08,2021,4,0
141902,UP,2021-04-26,Order,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Roshan Kumar,8400,23.08,2021,4,0
141903,UP,2021-04-26,Processing,78 GB DDR4 Ram,NIC,Hynix,4,6720,8736,Aarvi Gupta,2016,23.08,2021,4,0
141904,UP,2021-04-26,Delivered,Micro ATX motherboard,Printer,MSI,1,6540,8502,Vijay Singh,1962,23.08,2021,4,1
141905,MZ,2021-04-26,Shipped,Gaming Box Cabinet,Cabinet,Asus,4,10720,13936,Aadil Khan,3216,23.08,2021,4,0
141906,NL,2021-04-26,Order,17 LCD Display,Monitor,Samsung,4,33000,42900,Advika Joshi,9900,23.08,2021,4,0
141907,UP,2021-04-26,Processing,82 GB DDR4 RAM,RAM,Samsung,3,7950,10335,Ajay Sharma,2385,23.08,2021,4,0
141908,UP,2021-04-27,Delivered,26 LCD Display,Monitor,Acer,2,25100,32630,Roshan Kumar,7530,23.08,2021,4,1
141909,UP,2021-04-27,Shipped,I7 - intel 12th Generation,CPU,Intel,3,43500,56550,Aarvi Gupta,13050,23.08,2021,4,0
141910,UP,2021-04-27,Order,USB Keyboard,Keyboard,Dell,3,2400,3120,Vijay Singh,720,23.08,2021,4,0
141911,UP,2021-04-27,Processing,Wireless Mouse,Mouse,Samsung,4,2400,3120,Aadil Khan,720,23.08,2021,4,0
141912,UP,2021-04-27,Delivered,21 LCD Display,Monitor,Dell,3,31500,40950,Advika Joshi,9450,23.08,2021,4,1
141913,UP,2021-04-27,Shipped,76 TB HDD,HDD,Western Digital,2,13000,16900,Ajay Sharma,3900,23.08,2021,4,0
141914,UP,2021-04-27,Order,331 GB SSD,SSD,Samsung,3,13500,17550,Roshan Kumar,4050,23.08,2021,4,0
141915,UP,2021-04-27,Processing,Intel i3 11th gen.,CPU,Intel,2,17000,22100,Aarvi Gupta,5100,23.08,2021,4,0
141916,UP,2021-04-27,Delivered,4GB Graphic card,Graphic Card,Nvidia,3,37500,48750,Vijay Singh,11250,23.08,2021,4,1
141917,TR,2021-04-27,Shipped,83 GB DDR4 RAM,RAM,Hynix,1,3500,4550,Aadil Khan,1050,23.08,2021,4,0
141918,AN,2021-04-27,Order,BTX motherboard,MotherBoard,Gigabyte,4,18000,23400,Advika Joshi,5400,23.08,2021,4,0
141919,CH,2021-04-27,Processing,78 Fans Cabinet,Cabinet,Asus,1,2100,2730,Ajay Sharma,630,23.08,2021,4,0
141920,DH,2021-04-27,Delivered,Wireless Keyboard,Keyboard,Dell,4,4600,5980,Roshan Kumar,1380,23.08,2021,4,1
141921,DD,2021-04-27,Shipped,USB Mouse,Mouse,Samsung,3,1050,1365,Aarvi Gupta,315,23.08,2021,4,0
141922,DL,2021-04-27,Order,19 LED Display,Monitor,Dell,3,28500,37050,Vijay Singh,8550,23.08,2021,4,0
141923,LD,2021-04-27,Processing,77 TB HDD,HDD,Western Digital,3,30000,39000,Aadil Khan,9000,23.08,2021,4,0
141924,PY,2021-04-27,Delivered,587 GB M.2,SSD,Samsung,2,13000,16900,Advika Joshi,3900,23.08,2021,4,1
141925,AP,2021-04-28,Shipped,RYZEN 3rd gen. 3575,CPU,Intel,1,8500,11050,Ajay Sharma,2550,23.08,2021,4,0
141926,UP,2021-04-29,Order,2GB Graphic Card,Graphic Card,Nvidia,3,21000,27300,Roshan Kumar,6300,23.08,2021,4,0
141927,UP,2021-04-30,Processing,91 GB DDR4 RAM,RAM,Hynix,1,6550,8515,Aarvi Gupta,1965,23.08,2021,4,0
141928,UP,2021-04-30,Delivered,Standard ATX motherboard,MotherBoard,Gigabyte,3,22950,29835,Vijay Singh,6885,23.08,2021,4,1
141929,UP,2021-04-30,Shipped,Compact with 1 Fan,Cabinet,Asus,1,1150,1495,Aadil Khan,345,23.08,2021,4,0
141930,UP,2021-04-30,Order,USB Backlight Keyboard,Keyboard,Dell,4,3400,4420,Advika Joshi,1020,23.08,2021,4,0
141931,UP,2021-04-30,Processing,Ergonomic Mouse,Mouse,Samsung,1,650,845,Ajay Sharma,195,23.08,2021,4,0
141932,UP,2021-04-30,Delivered,15 LCD Display,Monitor,Dell,1,7500,9750,Roshan Kumar,2250,23.08,2021,4,1
141933,UP,2021-04-30,Shipped,77 TB HDD,HDD,Seagate,3,30000,39000,Aarvi Gupta,9000,23.08,2021,4,0
141934,UP,2021-04-30,Order,76 TB SSD,SSD,Samsung,1,10500,13650,Vijay Singh,3150,23.08,2021,4,0
141935,UP,2021-04-30,Processing,Intel i5 12th gen.,CPU,Intel,1,8500,11050,Aadil Khan,2550,23.08,2021,4,0
141936,KA,2021-04-30,Delivered,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Advika Joshi,8400,23.08,2021,4,1
141937,KL,2021-04-30,Shipped,79 GB DDR4 Ram,RAM,Hynix,2,3360,4368,Ajay Sharma,1008,23.08,2021,4,0
141938,MP,2021-04-30,Order,Micro ATX motherboard,MotherBoard,MSI,4,26160,34008,Roshan Kumar,7848,23.08,2021,4,0
141939,MH,2021-04-30,Processing,Gaming Box Cabinet,Cabinet,Asus,4,10720,13936,Aarvi Gupta,3216,23.08,2021,4,0
141940,MN,2021-04-30,Delivered,17 LCD Display,Monitor,Samsung,2,16500,21450,Vijay Singh,4950,23.08,2021,4,1
141941,ML,2021-04-30,Shipped,83 GB DDR4 RAM,RAM,Samsung,4,10600,13780,Aadil Khan,3180,23.08,2021,4,0
141942,MZ,2021-04-30,Order,26 LCD Display,Monitor,Acer,4,50200,65260,Advika Joshi,15060,23.08,2021,4,0
141943,NL,2021-04-30,Processing,I7 - intel 12th Generation,CPU,Intel,2,29000,37700,Ajay Sharma,8700,23.08,2021,4,0
141944,OR,2021-04-30,Delivered,USB Keyboard,Keyboard,Dell,1,800,1040,Roshan Kumar,240,23.08,2021,4,1
141945,PB,2021-04-30,Shipped,Wireless Mouse,Mouse,Samsung,1,600,780,Aarvi Gupta,180,23.08,2021,4,0
141946,RJ,2021-04-30,Order,21 LCD Display,Monitor,Dell,2,21000,27300,Vijay Singh,6300,23.08,2021,4,0
141947,SK,2021-04-30,Processing,77 TB HDD,HDD,Western Digital,4,26000,33800,Aadil Khan,7800,23.08,2021,4,0
141948,UP,2021-04-30,Delivered,332 GB SSD,SSD,Samsung,1,4500,5850,Advika Joshi,1350,23.08,2021,4,1
141949,UP,2021-04-30,Shipped,Intel i3 11th gen.,CPU,Intel,3,25500,33150,Ajay Sharma,7650,23.08,2021,4,0
141950,UP,2021-04-30,Order,4GB Graphic card,Graphic Card,Nvidia,4,50000,65000,Roshan Kumar,15000,23.08,2021,4,0
141951,UP,2021-04-30,Processing,84 GB DDR4 RAM,Cabinet,Hynix,1,3500,4550,Aarvi Gupta,1050,23.08,2021,4,0
141952,UP,2021-04-30,Delivered,BTX motherboard,Mouse,Gigabyte,1,4500,5850,Vijay Singh,1350,23.08,2021,4,1
141953,UP,2021-04-30,Shipped,79 Fans Cabinet,Cabinet,Asus,1,2100,2730,Aadil Khan,630,23.08,2021,4,0
141954,UP,2021-04-30,Order,Wireless Keyboard,Keyboard,Dell,3,3450,4485,Advika Joshi,1035,23.08,2021,4,0
141955,UP,2021-04-30,Processing,USB Mouse,Mouse,Samsung,2,700,910,Ajay Sharma,210,23.08,2021,4,0
141956,UP,2021-04-30,Delivered,19 LED Display,Monitor,Dell,2,19000,24700,Roshan Kumar,5700,23.08,2021,4,1
141957,UP,2021-04-30,Shipped,78 TB HDD,HDD,Western Digital,1,10000,13000,Aarvi Gupta,3000,23.08,2021,4,0
141958,DD,2021-04-30,Order,588 GB M.2,SSD,Samsung,1,6500,8450,Vijay Singh,1950,23.08,2021,4,0
141959,DL,2021-04-30,Processing,RYZEN 3rd gen. 3576,CPU,Intel,2,17000,22100,Aadil Khan,5100,23.08,2021,4,0
141960,LD,2021-04-30,Delivered,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Advika Joshi,4200,23.08,2021,4,1
141961,PY,2021-04-30,Shipped,92 GB DDR4 RAM,Cabinet,Hynix,3,19650,25545,Ajay Sharma,5895,23.08,2021,4,0
141962,AP,2021-04-30,Order,Standard ATX motherboard,Mouse,Gigabyte,2,15300,19890,Roshan Kumar,4590,23.08,2021,4,0
141963,AR,2021-05-01,Processing,Compact with 1 Fan,Cabinet,Asus,2,2300,2990,Aarvi Gupta,690,23.08,2021,5,0
141964,AS,2021-05-02,Delivered,USB Backlight Keyboard,Keyboard,Dell,3,2550,3315,Vijay Singh,765,23.08,2021,5,1
141965,BR,2021-05-03,Shipped,Ergonomic Mouse,Mouse,Samsung,4,2600,3380,Aadil Khan,780,23.08,2021,5,0
141966,CG,2021-05-04,Order,15 LCD Display,Monitor,Dell,3,22500,29250,Advika Joshi,6750,23.08,2021,5,0
141967,GA,2021-05-05,Processing,78 TB HDD,HDD,Seagate,4,40000,52000,Ajay Sharma,12000,23.08,2021,5,0
141968,GJ,2021-05-05,Delivered,77 TB SSD,SSD,Samsung,4,42000,54600,Roshan Kumar,12600,23.08,2021,5,1
141969,UP,2021-05-05,Shipped,Intel i5 12th gen.,CPU,Intel,3,25500,33150,Aarvi Gupta,7650,23.08,2021,5,0
141970,UP,2021-05-05,Order,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Vijay Singh,4200,23.08,2021,5,0
141971,UP,2021-05-05,Processing,80 GB DDR4 Ram,Cabinet,Hynix,1,1680,2184,Aadil Khan,504,23.08,2021,5,0
141972,UP,2021-05-05,Delivered,Micro ATX motherboard,Mouse,MSI,1,6540,8502,Advika Joshi,1962,23.08,2021,5,1
141973,UP,2021-05-05,Shipped,Gaming Box Cabinet,Cabinet,Asus,4,10720,13936,Ajay Sharma,3216,23.08,2021,5,0
141974,UP,2021-05-05,Order,17 LCD Display,Monitor,Samsung,1,8250,10725,Roshan Kumar,2475,23.08,2021,5,0
141975,UP,2021-05-05,Processing,84 GB DDR4 RAM,RAM,Samsung,3,7950,10335,Aarvi Gupta,2385,23.08,2021,5,0
141976,UP,2021-05-06,Delivered,26 LCD Display,Monitor,Acer,2,25100,32630,Vijay Singh,7530,23.08,2021,5,1
141977,UP,2021-05-07,Shipped,I7 - intel 12th Generation,CPU,Intel,3,43500,56550,Aadil Khan,13050,23.08,2021,5,0
141978,UP,2021-05-08,Order,USB Keyboard,Keyboard,Dell,3,2400,3120,Advika Joshi,720,23.08,2021,5,0
141979,MZ,2021-05-09,Processing,Wireless Mouse,Mouse,Samsung,1,600,780,Ajay Sharma,180,23.08,2021,5,0
141980,NL,2021-05-09,Delivered,21 LCD Display,Monitor,Dell,1,10500,13650,Roshan Kumar,3150,23.08,2021,5,1
141981,OR,2021-05-09,Shipped,78 TB HDD,HDD,Western Digital,1,6500,8450,Aarvi Gupta,1950,23.08,2021,5,0
141982,PB,2021-05-09,Order,333 GB SSD,SSD,Samsung,3,13500,17550,Vijay Singh,4050,23.08,2021,5,0
141983,RJ,2021-05-09,Processing,Intel i3 11th gen.,CPU,Intel,2,17000,22100,Aadil Khan,5100,23.08,2021,5,0
141984,SK,2021-05-09,Delivered,4GB Graphic card,Graphic Card,Nvidia,1,12500,16250,Advika Joshi,3750,23.08,2021,5,1
141985,TN,2021-05-09,Shipped,85 GB DDR4 RAM,NIC,Hynix,2,7000,9100,Ajay Sharma,2100,23.08,2021,5,0
141986,TR,2021-05-09,Order,BTX motherboard,Printer,Gigabyte,4,18000,23400,Roshan Kumar,5400,23.08,2021,5,0
141987,UK,2021-05-09,Processing,80 Fans Cabinet,Cabinet,Asus,3,6300,8190,Aarvi Gupta,1890,23.08,2021,5,0
141988,UP,2021-05-09,Delivered,Wireless Keyboard,Keyboard,Dell,4,4600,5980,Vijay Singh,1380,23.08,2021,5,1
141989,WB,2021-05-09,Shipped,USB Mouse,Mouse,Samsung,2,700,910,Aadil Khan,210,23.08,2021,5,0
141990,TN,2021-05-09,Order,19 LED Display,Monitor,Dell,1,9500,12350,Advika Joshi,2850,23.08,2021,5,0
141991,TR,2021-05-09,Processing,79 TB HDD,HDD,Western Digital,4,40000,52000,Ajay Sharma,12000,23.08,2021,5,0
141992,MH,2021-05-09,Delivered,589 GB M.2,SSD,Samsung,4,26000,33800,Roshan Kumar,7800,23.08,2021,5,1
141993,CH,2021-05-09,Shipped,RYZEN 3rd gen. 3577,CPU,Intel,2,17000,22100,Aarvi Gupta,5100,23.08,2021,5,0
141994,DH,2021-05-09,Order,2GB Graphic Card,Graphic Card,Nvidia,1,7000,9100,Vijay Singh,2100,23.08,2021,5,0
141995,DD,2021-05-09,Processing,93 GB DDR4 RAM,NIC,Hynix,1,6550,8515,Aadil Khan,1965,23.08,2021,5,0
141996,DL,2021-05-09,Delivered,Standard ATX motherboard,Printer,Gigabyte,1,7650,9945,Advika Joshi,2295,23.08,2021,5,1
141997,LD,2021-05-09,Shipped,Compact with 1 Fan,Cabinet,Asus,4,4600,5980,Ajay Sharma,1380,23.08,2021,5,0
141998,PY,2021-05-09,Order,USB Backlight Keyboard,Keyboard,Dell,1,850,1105,Roshan Kumar,255,23.08,2021,5,0
141999,AP,2021-05-09,Processing,Ergonomic Mouse,Mouse,Samsung,4,2600,3380,Aarvi Gupta,780,23.08,2021,5,0
142000,AR,2021-05-09,Delivered,15 LCD Display,Monitor,Dell,3,22500,29250,Vijay Singh,6750,23.08,2021,5,1
142001,AS,2021-05-09,Shipped,79 TB HDD,HDD,Seagate,4,40000,52000,Aadil Khan,12000,23.08,2021,5,0
142002,BR,2021-05-09,Order,78 TB SSD,SSD,Samsung,2,21000,27300,Advika Joshi,6300,23.08,2021,5,0
142003,CG,2021-05-09,Processing,Intel i5 12th gen.,CPU,Intel,4,34000,44200,Ajay Sharma,10200,23.08,2021,5,0
142004,GA,2021-05-09,Delivered,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Roshan Kumar,4200,23.08,2021,5,1
142005,GJ,2021-05-09,Shipped,81 GB DDR4 Ram,NIC,Hynix,1,1680,2184,Aarvi Gupta,504,23.08,2021,5,0
142006,HR,2021-05-09,Order,Micro ATX motherboard,Printer,MSI,3,19620,25506,Vijay Singh,5886,23.08,2021,5,0
142007,HP,2021-05-09,Processing,Gaming Box Cabinet,Cabinet,Asus,4,10720,13936,Aadil Khan,3216,23.08,2021,5,0
142008,JK,2021-05-09,Delivered,17 LCD Display,Monitor,Samsung,1,8250,10725,Advika Joshi,2475,23.08,2021,5,1
142009,JH,2021-05-09,Shipped,85 GB DDR4 RAM,RAM,Samsung,4,10600,13780,Ajay Sharma,3180,23.08,2021,5,0
142010,KA,2021-05-09,Order,26 LCD Display,Monitor,Acer,3,37650,48945,Ajay Sharma,11295,23.08,2021,5,0
142011,KL,2021-05-09,Processing,I7 - intel 12th Generation,CPU,Intel,3,43500,56550,Roshan Kumar,13050,23.08,2021,5,0
142012,MP,2021-05-09,Delivered,USB Keyboard,Keyboard,Dell,2,1600,2080,Aarvi Gupta,480,23.08,2021,5,1
142013,MH,2021-05-09,Shipped,Wireless Mouse,Mouse,Samsung,3,1800,2340,Vijay Singh,540,23.08,2021,5,0
142014,MN,2021-05-09,Order,21 LCD Display,Monitor,Dell,3,31500,40950,Aadil Khan,9450,23.08,2021,5,0
142015,ML,2021-05-09,Processing,79 TB HDD,HDD,Western Digital,1,6500,8450,Advika Joshi,1950,23.08,2021,5,0
142016,MZ,2021-05-09,Delivered,334 GB SSD,SSD,Samsung,2,9000,11700,Ajay Sharma,2700,23.08,2021,5,1
142017,NL,2021-05-10,Shipped,Intel i3 11th gen.,CPU,Intel,1,8500,11050,Roshan Kumar,2550,23.08,2021,5,0
142018,OR,2021-05-10,Order,4GB Graphic card,Graphic Card,Nvidia,3,37500,48750,Aarvi Gupta,11250,23.08,2021,5,0
142019,PB,2021-05-10,Processing,86 GB DDR4 RAM,RAM,Hynix,2,7000,9100,Vijay Singh,2100,23.08,2021,5,0
142020,RJ,2021-05-10,Delivered,BTX motherboard,MotherBoard,Gigabyte,1,4500,5850,Aadil Khan,1350,23.08,2021,5,1
142021,SK,2021-05-10,Shipped,81 Fans Cabinet,Cabinet,Asus,1,2100,2730,Advika Joshi,630,23.08,2021,5,0
142022,TN,2021-05-10,Order,Wireless Keyboard,Keyboard,Dell,2,2300,2990,Ajay Sharma,690,23.08,2021,5,0
142023,TR,2021-05-10,Processing,USB Mouse,Mouse,Samsung,3,1050,1365,Roshan Kumar,315,23.08,2021,5,0
142024,UK,2021-05-10,Delivered,19 LED Display,Monitor,Dell,1,9500,12350,Aarvi Gupta,2850,23.08,2021,5,1
142025,UP,2021-05-10,Shipped,80 TB HDD,HDD,Western Digital,3,30000,39000,Vijay Singh,9000,23.08,2021,5,0
142026,WB,2021-05-10,Order,590 GB M.2,SSD,Samsung,1,6500,8450,Aadil Khan,1950,23.08,2021,5,0
142027,TN,2021-05-10,Processing,RYZEN 3rd gen. 3578,CPU,Intel,1,8500,11050,Advika Joshi,2550,23.08,2021,5,0
142028,TR,2021-05-10,Delivered,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Ajay Sharma,4200,23.08,2021,5,1
142029,MH,2021-05-10,Shipped,94 GB DDR4 RAM,RAM,Hynix,1,6550,8515,Roshan Kumar,1965,23.08,2021,5,0
142030,CH,2021-05-10,Order,Standard ATX motherboard,MotherBoard,Gigabyte,3,22950,29835,Aarvi Gupta,6885,23.08,2021,5,0
142031,DH,2021-05-10,Processing,Compact with 1 Fan,Cabinet,Asus,2,2300,2990,Vijay Singh,690,23.08,2021,5,0
142032,DD,2021-05-10,Delivered,USB Backlight Keyboard,Keyboard,Dell,2,1700,2210,Aadil Khan,510,23.08,2021,5,1
142033,DL,2021-05-10,Shipped,Ergonomic Mouse,Mouse,Samsung,2,1300,1690,Advika Joshi,390,23.08,2021,5,0
142034,LD,2021-05-10,Order,15 LCD Display,Monitor,Dell,3,22500,29250,Ajay Sharma,6750,23.08,2021,5,0
142035,PY,2021-05-10,Processing,80 TB HDD,HDD,Seagate,1,10000,13000,Roshan Kumar,3000,23.08,2021,5,0
142036,AP,2021-05-10,Delivered,79 TB SSD,SSD,Samsung,3,31500,40950,Aarvi Gupta,9450,23.08,2021,5,1
142037,AR,2021-05-10,Shipped,Intel i5 12th gen.,CPU,Intel,4,34000,44200,Vijay Singh,10200,23.08,2021,5,0
142038,AS,2021-05-10,Order,2GB Graphic Card,Graphic Card,Nvidia,3,21000,27300,Aadil Khan,6300,23.08,2021,5,0
142039,BR,2021-05-10,Processing,82 GB DDR4 Ram,RAM,Hynix,2,3360,4368,Advika Joshi,1008,23.08,2021,5,0
142040,CG,2021-05-10,Delivered,Micro ATX motherboard,MotherBoard,MSI,3,19620,25506,Ajay Sharma,5886,23.08,2021,5,1
142041,GA,2021-05-10,Shipped,Gaming Box Cabinet,Cabinet,Asus,3,8040,10452,Roshan Kumar,2412,23.08,2021,5,0
142042,GJ,2021-05-10,Order,17 LCD Display,Monitor,Samsung,2,16500,21450,Aarvi Gupta,4950,23.08,2021,5,0
142043,HR,2021-05-10,Processing,86 GB DDR4 RAM,RAM,Samsung,4,10600,13780,Vijay Singh,3180,23.08,2021,5,0
142044,HP,2021-05-10,Delivered,26 LCD Display,Monitor,Acer,4,50200,65260,Aadil Khan,15060,23.08,2021,5,1
142045,JK,2021-05-10,Shipped,I7 - intel 12th Generation,CPU,Intel,4,58000,75400,Advika Joshi,17400,23.08,2021,5,0
142046,JH,2021-05-10,Order,USB Keyboard,Keyboard,Dell,4,3200,4160,Ajay Sharma,960,23.08,2021,5,0
142047,KA,2021-05-10,Processing,Wireless Mouse,Mouse,Samsung,4,2400,3120,Roshan Kumar,720,23.08,2021,5,0
142048,KL,2021-05-11,Delivered,21 LCD Display,Monitor,Dell,2,21000,27300,Aarvi Gupta,6300,23.08,2021,5,1
